track_id,track_name,artist_name,album_name,genre,song_version,language,lyricist,composer,release_year,track_no,bitrate,emotion_tag,song_likes,song_comments,user_id,user_city,user_gender,age_range,member_level,register_time,play_time,platform,play_duration,track_total_duration,is_skipped,is_repeat,is_collected,play_source
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701916,深圳,女,18-22,普通会员,2025-09-05,2025-12-03 21:08:45,手机端（Android）,180,266,0,1,0,主动搜索
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701833,重庆,女,18-22,白银会员,2025-06-01,2025-12-15 08:54:31,手机端（iOS）,196,278,0,0,0,主动搜索
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701158,北京,男,18-22,白银会员,2025-06-17,2025-12-25 08:21:27,手机端（Android）,239,289,0,0,0,好友推荐
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701354,广州,女,18-22,白银会员,2025-09-04,2025-12-13 22:39:34,手机端（Android）,222,258,0,1,0,歌单播放
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701301,北京,男,18-22,普通会员,2025-02-09,2025-12-25 20:29:58,手机端（Android）,95,188,0,1,0,主动搜索
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701824,西安,男,26-30,普通会员,2025-02-25,2025-12-08 09:19:02,手机端（Android）,178,222,0,0,0,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701665,重庆,女,18-22,普通会员,2025-05-29,2025-12-02 22:02:54,手机端（iOS）,149,288,0,0,0,好友推荐
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701247,北京,女,18-22,普通会员,2025-08-29,2025-12-08 20:03:23,手机端（iOS）,220,246,0,1,0,主动搜索
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701883,深圳,未知,18-22,普通会员,2025-07-23,2025-12-14 14:54:30,手机端（iOS）,120,275,0,0,0,主动搜索
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701900,重庆,男,26-30,普通会员,2025-11-20,2025-12-15 13:23:58,手机端（Android）,99,232,0,1,0,主动搜索
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701495,成都,男,23-25,普通会员,2025-02-15,2025-12-11 08:45:20,手机端（iOS）,113,233,0,0,0,主动搜索
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701219,成都,男,18-22,白银会员,2025-04-16,2025-12-14 07:06:31,手机端（Android）,150,234,0,1,0,好友推荐
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701467,南京,男,26-30,普通会员,2024-12-02,2025-12-22 14:23:14,手机端（iOS）,151,225,0,0,1,系统推送
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701069,成都,男,23-25,钻石会员,2025-07-02,2025-12-04 20:37:04,手机端（iOS）,116,285,0,1,1,好友推荐
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701931,武汉,男,18-22,白银会员,2025-06-13,2025-12-20 09:03:57,手机端（Android）,122,274,0,0,0,主动搜索
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701673,武汉,女,23-25,普通会员,2025-01-25,2025-12-07 13:46:47,手机端（Android）,203,264,0,0,0,主动搜索
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701169,杭州,男,18-22,普通会员,2025-07-05,2025-12-11 08:27:21,手机端（Android）,233,292,0,0,0,系统推送
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701088,深圳,女,18-22,普通会员,2025-06-13,2025-12-10 08:50:45,手机端（Android）,184,239,0,0,0,歌单播放
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701132,成都,女,26-30,普通会员,2025-06-05,2025-12-22 14:51:00,手机端（Android）,141,257,0,0,0,主动搜索
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701082,北京,女,23-25,普通会员,2025-11-12,2025-12-05 20:21:21,手机端（iOS）,176,200,0,1,0,好友推荐
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701826,上海,女,18-22,普通会员,2025-03-28,2025-12-13 07:25:42,手机端（iOS）,230,246,0,1,0,主动搜索
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701244,武汉,男,23-25,普通会员,2025-06-14,2025-12-04 20:18:10,手机端（Android）,127,275,0,1,0,歌单播放
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701066,深圳,未知,18-22,普通会员,2025-11-20,2025-12-15 08:14:50,手机端（Android）,176,235,0,0,0,歌单播放
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701942,南京,女,18-22,普通会员,2025-04-08,2025-12-08 14:49:24,手机端（Android）,193,259,0,0,0,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701678,杭州,女,18-22,普通会员,2025-05-06,2025-12-21 09:41:04,手机端（Android）,129,283,0,0,0,歌单播放
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701522,成都,男,23-25,普通会员,2025-10-08,2025-12-25 20:56:36,手机端（Android）,230,296,0,1,0,好友推荐
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701561,西安,女,18-22,普通会员,2025-06-05,2025-12-11 12:29:52,手机端（Android）,228,252,0,0,0,歌单播放
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701720,广州,男,18-22,普通会员,2025-05-31,2025-12-15 20:29:19,手机端（iOS）,191,269,0,0,0,好友推荐
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701948,成都,男,18-22,白银会员,2025-06-18,2025-12-03 20:01:31,手机端（Android）,89,181,0,0,0,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701575,重庆,女,18-22,普通会员,2025-01-02,2025-12-13 08:21:24,手机端（iOS）,239,299,0,1,0,系统推送
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701660,成都,女,23-25,普通会员,2025-01-01,2025-12-19 20:05:03,PC端,136,191,0,0,0,主动搜索
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701961,南京,男,18-22,普通会员,2025-03-31,2025-12-09 22:46:33,手机端（iOS）,189,205,0,1,1,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701219,武汉,男,18-22,普通会员,2025-06-10,2025-12-09 12:12:41,手机端（Android）,97,217,0,1,0,歌单播放
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701161,北京,女,23-25,普通会员,2025-03-24,2025-12-09 14:50:28,PC端,124,213,0,0,0,主动搜索
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701016,广州,男,18-22,普通会员,2025-05-02,2025-12-09 07:09:32,手机端（iOS）,168,218,0,0,0,歌单播放
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701871,成都,女,18-22,普通会员,2025-02-09,2025-12-09 21:07:49,手机端（iOS）,99,185,0,0,0,好友推荐
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701864,上海,男,30+,普通会员,2025-03-23,2025-12-01 21:31:17,手机端（iOS）,107,245,0,0,0,歌单播放
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701735,成都,男,18-22,普通会员,2025-05-23,2025-12-21 12:29:37,PC端,183,218,0,0,0,主动搜索
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701369,北京,男,23-25,普通会员,2025-01-05,2025-12-06 14:48:18,手机端（iOS）,204,210,0,1,1,歌单播放
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701550,成都,男,23-25,普通会员,2025-06-17,2025-12-03 22:55:08,手机端（Android）,228,255,0,0,0,主动搜索
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701036,南京,男,23-25,普通会员,2024-12-18,2025-12-24 08:25:24,手机端（iOS）,161,249,0,0,0,主动搜索
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701948,西安,男,18-22,普通会员,2025-08-30,2025-12-17 20:56:06,手机端（Android）,82,205,0,0,1,系统推送
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701593,成都,男,18-22,普通会员,2025-06-21,2025-12-16 20:33:18,手机端（Android）,143,268,0,0,0,主动搜索
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701863,重庆,女,18-22,普通会员,2025-08-06,2025-12-15 20:05:46,手机端（Android）,216,239,0,1,0,主动搜索
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701863,西安,男,18-22,普通会员,2025-02-12,2025-12-12 07:29:23,手机端（Android）,240,272,0,0,0,好友推荐
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701430,重庆,男,18-22,黄金会员,2025-11-24,2025-12-05 09:25:25,手机端（Android）,198,215,0,0,1,好友推荐
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701112,北京,女,26-30,白银会员,2025-03-04,2025-12-07 21:18:28,手机端（Android）,215,235,0,0,0,好友推荐
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701256,西安,男,18-22,普通会员,2025-04-05,2025-12-22 10:09:12,手机端（Android）,146,228,0,0,0,歌单播放
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701216,北京,女,18-22,普通会员,2025-05-26,2025-12-15 21:37:43,平板端,153,204,0,0,0,歌单播放
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701492,成都,男,18-22,普通会员,2024-12-21,2025-12-24 08:21:42,手机端（iOS）,227,249,0,1,0,系统推送
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701671,杭州,女,26-30,普通会员,2025-10-09,2025-12-22 13:56:19,手机端（iOS）,208,287,0,0,0,系统推送
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701349,成都,男,26-30,普通会员,2025-04-06,2025-12-05 08:44:13,PC端,210,228,0,0,0,系统推送
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701453,北京,女,30+,普通会员,2025-09-20,2025-12-22 21:09:46,手机端（Android）,182,217,0,0,0,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701853,上海,女,23-25,普通会员,2025-11-01,2025-12-03 13:59:26,手机端（iOS）,197,220,0,1,0,主动搜索
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701733,北京,女,18-22,普通会员,2025-07-15,2025-12-10 22:34:11,手机端（iOS）,229,285,0,0,0,歌单播放
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701498,广州,男,23-25,普通会员,2025-07-30,2025-12-08 20:48:24,手机端（Android）,201,297,0,0,0,主动搜索
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701962,武汉,女,23-25,普通会员,2025-11-03,2025-12-03 09:44:59,手机端（Android）,149,234,0,0,1,好友推荐
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701233,上海,女,18-22,白银会员,2025-02-12,2025-12-19 21:38:49,手机端（Android）,88,219,0,1,0,主动搜索
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701649,深圳,女,26-30,普通会员,2025-11-10,2025-12-09 12:21:31,手机端（Android）,98,246,0,0,0,好友推荐
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701600,西安,女,18-22,普通会员,2025-07-05,2025-12-21 18:40:26,手机端（Android）,189,241,0,0,0,系统推送
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701205,广州,男,23-25,白银会员,2025-06-22,2025-12-21 09:38:19,手机端（iOS）,113,190,0,0,0,系统推送
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701038,重庆,男,18-22,白银会员,2025-05-07,2025-12-19 08:48:26,手机端（Android）,188,256,0,1,0,歌单播放
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701718,杭州,男,18-22,普通会员,2025-10-10,2025-12-08 13:26:02,PC端,225,284,0,0,0,主动搜索
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701757,北京,未知,23-25,普通会员,2025-04-13,2025-12-13 07:06:46,手机端（Android）,234,274,0,0,0,好友推荐
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701186,北京,女,18-22,普通会员,2025-06-27,2025-12-11 20:16:06,手机端（iOS）,207,266,0,0,0,系统推送
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701003,上海,女,18-22,普通会员,2025-04-18,2025-12-22 08:33:04,手机端（iOS）,173,233,0,0,0,好友推荐
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701210,北京,女,23-25,普通会员,2025-06-01,2025-12-14 12:35:34,平板端,147,238,0,0,0,系统推送
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701857,重庆,女,18-22,普通会员,2025-11-02,2025-12-16 21:44:42,PC端,219,236,0,1,1,好友推荐
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701619,武汉,男,18-22,普通会员,2025-01-06,2025-12-22 21:18:57,手机端（Android）,138,271,0,0,1,主动搜索
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701055,杭州,男,18-22,普通会员,2025-01-23,2025-12-07 13:01:08,手机端（iOS）,212,286,0,0,1,好友推荐
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701317,广州,男,18-22,普通会员,2025-08-26,2025-12-14 20:46:52,PC端,154,239,0,0,0,系统推送
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701213,深圳,女,18-22,普通会员,2025-01-10,2025-12-15 20:59:31,手机端（iOS）,135,229,0,0,1,好友推荐
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701326,南京,女,18-22,白银会员,2025-06-22,2025-12-06 10:54:05,手机端（Android）,243,253,0,1,0,歌单播放
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701934,北京,女,23-25,普通会员,2025-10-31,2025-12-14 20:36:26,手机端（Android）,255,256,0,0,1,系统推送
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701597,北京,女,26-30,普通会员,2025-09-17,2025-12-18 09:29:12,手机端（Android）,84,184,0,0,0,好友推荐
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701407,上海,女,23-25,白银会员,2025-08-01,2025-12-01 13:20:42,手机端（iOS）,107,195,0,1,0,主动搜索
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701268,成都,女,18-22,普通会员,2025-03-01,2025-12-04 09:56:07,手机端（iOS）,90,200,0,0,0,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701428,西安,女,18-22,普通会员,2025-07-31,2025-12-12 08:05:52,PC端,188,269,0,1,0,好友推荐
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701008,杭州,男,23-25,普通会员,2025-05-26,2025-12-09 09:04:43,手机端（Android）,149,263,0,0,0,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701131,杭州,女,18-22,普通会员,2024-12-15,2025-12-16 08:08:57,手机端（Android）,117,232,0,1,0,歌单播放
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701655,重庆,女,23-25,普通会员,2025-01-02,2025-12-02 23:50:26,手机端（iOS）,193,203,0,0,0,好友推荐
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701190,深圳,女,30+,普通会员,2025-03-27,2025-12-06 14:46:35,手机端（Android）,126,263,0,0,0,主动搜索
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701676,深圳,男,18-22,普通会员,2025-05-05,2025-12-21 14:49:35,手机端（iOS）,169,210,0,1,0,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701825,杭州,男,23-25,普通会员,2025-01-19,2025-12-07 08:03:06,手机端（Android）,138,266,0,1,0,歌单播放
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701675,武汉,女,18-22,普通会员,2025-07-28,2025-12-10 09:10:13,PC端,103,223,0,0,0,主动搜索
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701713,重庆,女,18-22,普通会员,2025-11-17,2025-12-12 07:15:58,手机端（iOS）,195,220,0,0,0,主动搜索
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701819,南京,男,18-22,白银会员,2025-02-27,2025-12-20 09:02:43,手机端（iOS）,166,284,0,0,0,系统推送
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701264,南京,男,30+,普通会员,2025-03-30,2025-12-20 21:38:21,手机端（iOS）,137,189,0,0,0,系统推送
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701195,广州,未知,18-22,普通会员,2025-02-23,2025-12-24 22:01:53,手机端（Android）,117,193,0,0,0,系统推送
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701496,南京,男,23-25,黄金会员,2025-11-07,2025-12-12 21:08:59,手机端（Android）,123,220,0,0,0,系统推送
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701649,重庆,女,18-22,普通会员,2025-03-25,2025-12-11 20:42:27,手机端（iOS）,118,235,0,0,0,系统推送
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701883,武汉,女,18-22,普通会员,2025-04-25,2025-12-19 20:49:17,手机端（Android）,134,198,0,0,1,系统推送
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701870,成都,男,26-30,普通会员,2025-02-19,2025-12-24 20:29:50,手机端（iOS）,194,284,0,0,0,好友推荐
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701755,北京,男,18-22,白银会员,2025-05-04,2025-12-15 20:34:37,手机端（Android）,258,286,0,1,0,系统推送
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701508,广州,女,23-25,普通会员,2025-01-30,2025-12-18 07:23:10,手机端（Android）,191,258,0,0,1,好友推荐
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701204,南京,女,23-25,普通会员,2025-02-05,2025-12-12 07:28:03,手机端（iOS）,201,240,0,1,0,好友推荐
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701350,上海,男,18-22,普通会员,2025-08-18,2025-12-05 12:28:53,手机端（Android）,234,300,0,0,0,好友推荐
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701044,深圳,女,18-22,普通会员,2025-10-05,2025-12-01 07:10:49,手机端（Android）,209,295,0,0,1,主动搜索
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701238,北京,男,18-22,普通会员,2025-02-17,2025-12-09 08:27:12,手机端（iOS）,200,277,0,0,0,好友推荐
